Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
1522780,2026/04/25,15:07:27.800,8.13484851,-2.59296305,32550.84655,1,-32668,2984,-20969,-13.584,-5.381,6.504,-0.13873,-0.08937,0.97337,45.322,242.3,I,,,,,,,,,,,,,,,,
1522880,2026/04/25,15:07:27.900,8.13484721,-2.59296250,32550.68765,1,-32735,2629,-21052,-18.761,-6.933,13.540,-0.12685,-0.05872,0.99901,45.367,259.2,I,,,,,,,,,,,,,,,,
1522980,2026/04/25,15:07:28.000,8.13484586,-2.59296236,32550.62280,1,-32954,1924,-21111,-20.824,-6.188,22.361,-0.12816,-0.04215,1.02094,45.334,276.2,G,0.510,1,12,306.60,24.10,1.051,0.000, ,,'$GNGGA,150728.00,0808.09078,N,00235.57800,W,1,12,0.51,306.6,M,24.1,M,,*52','$GNRMC,150728.00,A,0808.09078,N,00235.57800,W,1.051,276.21,250426,,,A,V*1B',,,,,
1523080,2026/04/25,15:07:28.100,8.13484520,-2.59296252,32550.40110,1,-33309,695,-21227,-21.865,-7.103,32.956,-0.11428,-0.03069,1.03716,45.377,284.6,I,,,,,,,,,,,,,,,,
1523180,2026/04/25,15:07:28.200,8.13484457,-2.59296280,32550.42445,1,-33637,-1036,-21488,-21.037,-10.265,44.766,-0.08424,-0.00396,1.05916,45.340,293.0,I,,,,,,,,,,,,,,,,
1523280,2026/04/25,15:07:28.300,8.13484397,-2.59296316,32550.59165,1,-33960,-3476,-21863,-19.852,-7.069,60.262,-0.05561,0.01748,1.06106,45.357,301.3,I,,,,,,,,,,,,,,,,
1523380,2026/04/25,15:07:28.400,8.13484343,-2.59296359,32550.69825,1,-34077,-6787,-22141,-16.867,-3.604,75.597,-0.00533,0.02373,1.04980,45.316,309.7,I,,,,,,,,,,,,,,,,
1523480,2026/04/25,15:07:28.500,8.13484294,-2.59296410,32550.83280,1,-33748,-10846,-22327,-11.759,-3.085,88.555,0.04778,0.02116,1.03808,45.308,318.1,I,,,,,,,,,,,,,,,,
1523580,2026/04/25,15:07:28.600,8.13484252,-2.59296467,32550.89140,1,-32637,-15407,-22529,-4.657,-1.747,100.560,0.07487,0.02364,1.01288,45.349,326.5,I,,,,,,,,,,,,,,,,
1523680,2026/04/25,15:07:28.700,8.13484217,-2.59296529,32550.96735,1,-30462,-20241,-22651,2.401,-1.429,109.660,0.10642,0.01801,0.99080,45.329,334.9,I,,,,,,,,,,,,,,,,
1523780,2026/04/25,15:07:28.800,8.13484192,-2.59296595,32551.73980,1,-27247,-24930,-22364,6.624,-2.071,115.709,0.14392,0.00010,0.98350,45.345,343.2,I,,,,,,,,,,,,,,,,
1523880,2026/04/25,15:07:28.900,8.13484176,-2.59296669,32553.12800,1,-22848,-29068,-22024,9.902,-5.691,120.652,0.17755,-0.01267,0.96970,45.351,351.6,I,,,,,,,,,,,,,,,,
1523980,2026/04/25,15:07:29.000,8.13484166,-2.59296728,32554.62865,1,-17343,-32320,-21633,10.430,-8.133,124.315,0.20854,-0.02948,0.94852,45.323,0.0,G,0.510,1,12,311.60,24.10,0.183,0.000, ,,'$GNGGA,150729.00,0808.09076,N,00235.57804,W,1,12,0.51,311.6,M,24.1,M,,*5F','$GNRMC,150729.00,A,0808.09076,N,00235.57804,W,0.183,,250426,,,A,V*01',,,,,
1524080,2026/04/25,15:07:29.100,8.13484158,-2.59296745,32555.30770,1,-11129,-34347,-20990,7.543,-9.219,125.581,0.20552,-0.05658,0.96544,45.362,10.1,I,,,,,,,,,,,,,,,,
1524180,2026/04/25,15:07:29.200,8.13484160,-2.59296744,32554.56735,1,-4541,-34959,-20440,2.330,-10.794,122.825,0.18492,-0.06877,0.98018,45.355,20.3,I,,,,,,,,,,,,,,,,
1524280,2026/04/25,15:07:29.300,8.13484176,-2.59296743,32553.05470,1,1759,-34206,-20191,-4.792,-11.975,116.357,0.17247,-0.07761,0.99243,45.377,30.4,I,,,,,,,,,,,,,,,,
1524380,2026/04/25,15:07:29.400,8.13484204,-2.59296736,32551.43940,1,7346,-32260,-20078,-12.121,-10.837,107.090,0.14034,-0.08609,1.01204,45.356,40.5,I,,,,,,,,,,,,,,,,
1524480,2026/04/25,15:07:29.500,8.13484242,-2.59296720,32550.15660,1,12078,-29582,-20184,-18.111,-8.406,94.982,0.11421,-0.08327,1.02887,45.367,50.6,I,,,,,,,,,,,,,,,,
1524580,2026/04/25,15:07:29.600,8.13484289,-2.59296693,32549.48210,1,15729,-26564,-20632,-22.009,-5.832,80.606,0.08929,-0.07845,1.02392,45.355,60.8,I,,,,,,,,,,,,,,,,
1524680,2026/04/25,15:07:29.700,8.13484342,-2.59296654,32549.14445,1,18367,-23598,-21139,-21.369,-2.619,67.328,0.05556,-0.07332,1.03104,45.316,70.9,I,,,,,,,,,,,,,,,,
1524780,2026/04/25,15:07:29.800,8.13484399,-2.59296603,32548.99540,1,20274,-20932,-21537,-19.746,0.964,53.587,0.03966,-0.05674,1.01903,45.355,81.0,I,,,,,,,,,,,,,,,,
1524880,2026/04/25,15:07:29.900,8.13484458,-2.59296532,32548.74495,1,21468,-18725,-21879,-18.643,1.333,37.776,0.01839,-0.03648,1.00432,45.396,91.2,I,,,,,,,,,,,,,,,,
1524980,2026/04/25,15:07:30.000,8.13484519,-2.59296466,32548.55805,1,22131,-17148,-22273,-15.531,1.480,22.816,0.00129,-0.02445,1.00411,45.357,101.3,G,0.510,1,12,316.70,24.10,2.003,0.000, ,,'$GNGGA,150730.00,0808.09066,N,00235.57762,W,1,12,0.51,316.7,M,24.1,M,,*5F','$GNRMC,150730.00,A,0808.09066,N,00235.57762,W,2.003,101.34,250426,,,A,V*15',,,,,
1525080,2026/04/25,15:07:30.100,8.13484641,-2.59296426,32548.26150,1,22389,-16265,-22648,-9.901,4.056,8.922,-0.00744,-0.01574,0.99808,45.350,118.8,I,,,,,,,,,,,,,,,,
1525180,2026/04/25,15:07:30.200,8.13484746,-2.59296370,32548.06800,1,22363,-16116,-22930,-4.759,2.663,-4.182,-0.01961,-0.00604,0.98526,45.334,136.2,I,,,,,,,,,,,,,,,,
1525280,2026/04/25,15:07:30.300,8.13484822,-2.59296281,32548.09035,1,22184,-16507,-23068,-1.818,-0.038,-12.303,-0.01386,-0.00864,0.98485,45.364,153.7,I,,,,,,,,,,,,,,,,
1525380,2026/04/25,15:07:30.400,8.13484861,-2.59296173,32547.98730,1,21906,-17203,-23032,2.454,-1.749,-17.348,-0.01193,-0.00536,0.97928,45.377,171.1,I,,,,,,,,,,,,,,,,
1525480,2026/04/25,15:07:30.500,8.13484861,-2.59296060,32547.97675,1,21512,-18214,-22665,5.906,-2.248,-22.712,-0.01647,-0.00635,0.98875,45.333,188.6,I,,,,,,,,,,,,,,,,
1525580,2026/04/25,15:07:30.600,8.13484822,-2.59295952,32548.05100,1,20880,-19431,-22387,8.556,-0.653,-25.498,0.00474,-0.01868,0.99930,45.352,206.1,I,,,,,,,,,,,,,,,,
1525680,2026/04/25,15:07:30.700,8.13484747,-2.59295862,32548.09370,1,20088,-20668,-22135,10.954,0.910,-26.688,0.01669,-0.02115,0.99719,45.361,223.5,I,,,,,,,,,,,,,,,,
1525780,2026/04/25,15:07:30.800,8.13484643,-2.59295800,32548.19445,1,19250,-21969,-21805,11.677,1.423,-28.674,0.02142,-0.02863,1.01242,45.400,241.0,I,,,,,,,,,,,,,,,,
1525880,2026/04/25,15:07:30.900,8.13484519,-2.59295772,32548.17480,1,18281,-23337,-21638,11.917,3.259,-30.587,0.04164,-0.04354,1.02308,45.369,258.4,I,,,,,,,,,,,,,,,,
1525980,2026/04/25,15:07:31.000,8.13484389,-2.59295785,32548.18185,1,17184,-24700,-21354,11.629,5.272,-31.204,0.05726,-0.05426,1.02283,45.357,275.9,G,0.510,1,12,321.70,24.10,1.480,0.000, ,,'$GNGGA,150731.00,0808.09066,N,00235.57773,W,1,12,0.51,321.7,M,24.1,M,,*5A','$GNRMC,150731.00,A,0808.09066,N,00235.57773,W,1.480,275.90,250426,,,A,V*16',,,,,
1526080,2026/04/25,15:07:31.100,8.13484360,-2.59295812,32548.25230,1,16045,-25980,-21028,10.974,6.029,-29.457,0.07082,-0.06862,1.03182,45.369,281.0,I,,,,,,,,,,,,,,,,
1526180,2026/04/25,15:07:31.200,8.13484335,-2.59295843,32548.34180,1,14925,-27067,-20870,9.993,6.524,-26.335,0.09410,-0.08220,1.02416,45.354,286.2,I,,,,,,,,,,,,,,,,
1526280,2026/04/25,15:07:31.300,8.13484310,-2.59295877,32548.42515,1,13866,-27979,-20773,8.416,7.405,-22.183,0.10295,-0.09394,1.01805,45.355,291.3,I,,,,,,,,,,,,,,,,
1526380,2026/04/25,15:07:31.400,8.13484286,-2.59295914,32548.60060,1,12920,-28700,-20655,7.131,5.762,-17.172,0.10991,-0.10007,1.00714,45.375,296.5,I,,,,,,,,,,,,,,,,
1526480,2026/04/25,15:07:31.500,8.13484264,-2.59295955,32548.64045,1,12282,-29234,-20458,5.264,4.351,-11.054,0.12451,-0.09951,0.98636,45.359,301.6,I,,,,,,,,,,,,,,,,
1526580,2026/04/25,15:07:31.600,8.13484243,-2.59295999,32548.72625,1,11908,-29506,-20365,3.895,3.254,-3.989,0.12534,-0.10163,0.98145,45.396,306.8,I,,,,,,,,,,,,,,,,
1526680,2026/04/25,15:07:31.700,8.13484225,-2.59296045,32548.76070,1,11825,-29565,-20287,2.788,2.295,2.902,0.12094,-0.10566,0.97384,45.393,311.9,I,,,,,,,,,,,,,,,,
1526780,2026/04/25,15:07:31.800,8.13484209,-2.59296094,32548.71035,1,12096,-29439,-20265,0.505,1.196,8.804,0.11589,-0.10650,0.96377,45.326,317.1,I,,,,,,,,,,,,,,,,
1526880,2026/04/25,15:07:31.900,8.13484196,-2.59296149,32548.60315,1,12518,-29101,-20151,-1.817,-0.736,14.919,0.10215,-0.10673,0.97319,45.381,322.2,I,,,,,,,,,,,,,,,,
1526980,2026/04/25,15:07:32.000,8.13484184,-2.59296195,32548.42335,1,13315,-28547,-19970,-2.823,-3.959,22.089,0.09128,-0.10790,0.97853,45.408,327.4,G,0.510,1,12,326.70,24.10,0.368,0.000, ,,'$GNGGA,150732.00,0808.09073,N,00235.57786,W,1,12,0.51,326.7,M,24.1,M,,*50','$GNRMC,150732.00,A,0808.09073,N,00235.57786,W,0.368,327.45,250426,,,A,V*15',,,,,
1527080,2026/04/25,15:07:32.100,8.13484138,-2.59296263,32548.36680,1,14392,-27705,-19868,-4.617,-6.043,28.726,0.08828,-0.10587,0.97686,45.352,340.9,I,,,,,,,,,,,,,,,,
1527180,2026/04/25,15:07:32.200,8.13484112,-2.59296327,32548.20800,1,15611,-26623,-19764,-6.845,-5.838,33.911,0.07659,-0.10179,0.98500,45.338,354.3,I,,,,,,,,,,,,,,,,
1527280,2026/04/25,15:07:32.300,8.13484111,-2.59296398,32548.07250,1,17066,-25304,-19732,-8.212,-5.619,38.221,0.06358,-0.09466,0.98961,45.396,7.8,I,,,,,,,,,,,,,,,,
1527380,2026/04/25,15:07:32.400,8.13484133,-2.59296465,32548.09315,1,18543,-23714,-19808,-10.285,-4.961,41.155,0.05802,-0.08672,0.98812,45.389,21.3,I,,,,,,,,,,,,,,,,
1527480,2026/04/25,15:07:32.500,8.13484178,-2.59296523,32548.08525,1,19829,-21984,-19852,-11.835,-4.077,41.938,0.04570,-0.07828,1.00000,45.332,34.8,I,,,,,,,,,,,,,,,,
1527580,2026/04/25,15:07:32.600,8.13484242,-2.59296568,32548.07570,1,21081,-20149,-19807,-11.502,-2.716,40.826,0.03511,-0.06665,1.01320,45.377,48.2,I,,,,,,,,,,,,,,,,
1527680,2026/04/25,15:07:32.700,8.13484322,-2.59296595,32547.91265,1,22087,-18253,-19918,-11.860,-1.128,37.423,0.03048,-0.05274,1.00941,45.404,61.7,I,,,,,,,,,,,,,,,,
1527780,2026/04/25,15:07:32.800,8.13484413,-2.59296601,32547.93810,1,22861,-16514,-20095,-11.569,-1.386,33.333,0.02669,-0.04112,0.99767,45.383,75.2,I,,,,,,,,,,,,,,,,
1527880,2026/04/25,15:07:32.900,8.13484510,-2.59296580,32547.94740,1,23436,-14983,-20170,-10.068,-0.955,28.833,0.03630,-0.03652,0.99066,45.371,88.6,I,,,,,,,,,,,,,,,,
1527980,2026/04/25,15:07:33.000,8.13484608,-2.59296546,32547.77565,1,23896,-13703,-20145,-8.608,1.710,22.058,0.04211,-0.03242,0.99000,45.381,102.1,G,0.510,1,12,331.80,24.10,0.979,0.000, ,,'$GNGGA,150733.00,0808.09071,N,00235.57767,W,1,12,0.51,331.8,M,24.1,M,,*55','$GNRMC,150733.00,A,0808.09071,N,00235.57767,W,0.979,102.10,250426,,,A,V*16',,,,,
1528080,2026/04/25,15:07:33.100,8.13484727,-2.59296511,32547.60035,1,24149,-12750,-20360,-6.474,2.491,14.704,0.03682,-0.02781,0.98611,45.391,119.2,I,,,,,,,,,,,,,,,,
1528180,2026/04/25,15:07:33.200,8.13484827,-2.59296454,32547.51555,1,24237,-12193,-20503,-4.020,2.299,6.995,0.03473,-0.02809,0.97864,45.406,136.2,I,,,,,,,,,,,,,,,,
1528280,2026/04/25,15:07:33.300,8.13484899,-2.59296367,32547.39400,1,24257,-12071,-20554,-1.659,2.353,-1.133,0.03773,-0.02797,0.97872,45.412,153.3,I,,,,,,,,,,,,,,,,
1528380,2026/04/25,15:07:33.400,8.13484937,-2.59296263,32547.20220,1,24180,-12315,-20725,0.866,1.067,-8.630,0.04254,-0.02789,0.98341,45.375,170.3,I,,,,,,,,,,,,,,,,
1528480,2026/04/25,15:07:33.500,8.13484938,-2.59296152,32547.18870,1,24008,-12968,-20652,3.243,-0.177,-15.791,0.04640,-0.03034,0.98906,45.387,187.4,I,,,,,,,,,,,,,,,,
1528580,2026/04/25,15:07:33.600,8.13484901,-2.59296046,32547.16350,1,23737,-13955,-20528,4.499,0.264,-22.212,0.05304,-0.03462,0.98206,45.355,204.5,I,,,,,,,,,,,,,,,,
1528680,2026/04/25,15:07:33.700,8.13484829,-2.59295957,32547.17975,1,23271,-15199,-20553,5.052,0.923,-27.146,0.06057,-0.04175,0.98873,45.364,221.5,I,,,,,,,,,,,,,,,,
1528780,2026/04/25,15:07:33.800,8.13484729,-2.59295892,32547.20245,1,22702,-16624,-20510,5.907,2.027,-29.828,0.06471,-0.05060,1.00061,45.361,238.6,I,,,,,,,,,,,,,,,,
1528880,2026/04/25,15:07:33.900,8.13484608,-2.59295861,32547.08775,1,21988,-18146,-20421,6.568,3.120,-30.471,0.06851,-0.06119,1.00840,45.399,255.6,I,,,,,,,,,,,,,,,,
1528980,2026/04/25,15:07:34.000,8.13484480,-2.59295865,32546.99170,1,21238,-19631,-20413,6.888,3.260,-30.060,0.06849,-0.07088,1.01000,45.398,272.7,G,0.510,1,12,336.70,24.10,1.076,0.000, ,,'$GNGGA,150734.00,0808.09070,N,00235.57778,W,1,12,0.51,336.7,M,24.1,M,,*55','$GNRMC,150734.00,A,0808.09070,N,00235.57778,W,1.076,272.70,250426,,,A,V*1B',,,,,
1529080,2026/04/25,15:07:34.100,8.13484430,-2.59295886,32546.91575,1,20389,-20941,-20457,6.924,3.166,-27.751,0.07170,-0.08017,1.00200,45.382,280.2,I,,,,,,,,,,,,,,,,
1529180,2026/04/25,15:07:34.200,8.13484384,-2.59295913,32546.89010,1,19551,-22130,-20370,6.453,3.894,-23.785,0.07766,-0.08420,0.99644,45.378,287.7,I,,,,,,,,,,,,,,,,
1529280,2026/04/25,15:07:34.300,8.13484340,-2.59295947,32546.73055,1,18824,-23155,-20237,5.286,3.945,-18.392,0.07497,-0.09009,0.99819,45.410,295.2,I,,,,,,,,,,,,,,,,
1529380,2026/04/25,15:07:34.400,8.13484298,-2.59295988,32546.84305,1,18244,-23819,-20229,4.574,2.684,-12.088,0.07102,-0.09805,0.99712,45.362,302.7,I,,,,,,,,,,,,,,,,
1529480,2026/04/25,15:07:34.500,8.13484261,-2.59296035,32546.79940,1,17910,-24186,-20196,3.880,1.098,-5.943,0.07302,-0.10178,0.99626,45.359,310.2,I,,,,,,,,,,,,,,,,
1529580,2026/04/25,15:07:34.600,8.13484229,-2.59296088,32546.77585,1,17831,-24403,-19986,2.824,0.680,0.601,0.07307,-0.10293,0.99163,45.357,317.8,I,,,,,,,,,,,,,,,,
1529680,2026/04/25,15:07:34.700,8.13484202,-2.59296146,32546.75250,1,17968,-24293,-19776,1.105,0.137,7.229,0.06990,-0.10271,0.98167,45.376,325.3,I,,,,,,,,,,,,,,,,
1529780,2026/04/25,15:07:34.800,8.13484181,-2.59296208,32546.78015,1,18246,-23898,-19714,-0.678,-2.353,12.772,0.06558,-0.10318,0.97533,45.380,332.8,I,,,,,,,,,,,,,,,,
1529880,2026/04/25,15:07:34.900,8.13484168,-2.59296276,32546.90110,1,18782,-23346,-19632,-1.648,-3.682,16.990,0.06652,-0.10336,0.97234,45.386,340.3,I,,,,,,,,,,,,,,,,
1529980,2026/04/25,15:07:35.000,8.13484158,-2.59296339,32546.93590,1,19410,-22587,-19422,-2.792,-3.080,20.404,0.06842,-0.10178,0.97634,45.369,347.8,G,0.510,1,12,341.70,24.10,0.275,0.000, ,,'$GNGGA,150735.00,0808.09075,N,00235.57786,W,1,12,0.51,341.7,M,24.1,M,,*50','$GNRMC,150735.00,A,0808.09075,N,00235.57786,W,0.275,347.75,250426,,,A,V*1C',,,,,
1530080,2026/04/25,15:07:35.100,8.13484144,-2.59296418,32546.91640,1,20042,-21655,-19394,-4.551,-2.838,23.230,0.06201,-0.09702,0.97941,45.389,0.7,I,,,,,,,,,,,,,,,,
1530180,2026/04/25,15:07:35.200,8.13484149,-2.59296489,32546.99870,1,20762,-20617,-19378,-6.170,-2.693,24.658,0.05534,-0.09261,0.98470,45.416,13.6,I,,,,,,,,,,,,,,,,
1530280,2026/04/25,15:07:35.300,8.13484176,-2.59296557,32547.01440,1,21527,-19509,-19203,-7.183,-2.250,23.927,0.04954,-0.08852,0.99037,45.422,26.5,I,,,,,,,,,,,,,,,,
1530380,2026/04/25,15:07:35.400,8.13484222,-2.59296616,32547.02280,1,22109,-18446,-19193,-7.773,-1.455,21.815,0.04530,-0.08227,0.99066,45.395,39.4,I,,,,,,,,,,,,,,,,
1530480,2026/04/25,15:07:35.500,8.13484285,-2.59296661,32547.05085,1,22532,-17455,-19292,-8.566,-0.762,19.280,0.04585,-0.07494,0.99645,45.325,52.3,I,,,,,,,,,,,,,,,,
1530580,2026/04/25,15:07:35.600,8.13484362,-2.59296688,32546.90265,1,22930,-16602,-19429,-8.661,0.076,16.011,0.04373,-0.06886,1.00109,45.384,65.2,I,,,,,,,,,,,,,,,,
1530680,2026/04/25,15:07:35.700,8.13484448,-2.59296695,32546.77845,1,23185,-15878,-19624,-7.983,0.157,11.713,0.04292,-0.06120,0.99801,45.401,78.1,I,,,,,,,,,,,,,,,,
1530780,2026/04/25,15:07:35.800,8.13484538,-2.59296681,32546.77375,1,23363,-15385,-19617,-7.186,0.000,6.580,0.04883,-0.05399,0.99643,45.396,91.0,I,,,,,,,,,,,,,,,,
1530880,2026/04/25,15:07:35.900,8.13484628,-2.59296643,32546.73365,1,23462,-15177,-19647,-6.638,0.906,1.399,0.05398,-0.05003,0.99252,45.386,103.9,I,,,,,,,,,,,,,,,,
1530980,2026/04/25,15:07:36.000,8.13484713,-2.59296590,32546.51000,1,23390,-15207,-19890,-6.121,2.494,-3.027,0.05531,-0.04779,0.99191,45.364,116.8,G,0.510,1,12,346.80,24.10,0.693,0.000, ,,'$GNGGA,150736.00,0808.09071,N,00235.57772,W,1,12,0.51,346.8,M,24.1,M,,*54','$GNRMC,150736.00,A,0808.09071,N,00235.57772,W,0.693,116.84,250426,,,A,V*14',,,,,
1531080,2026/04/25,15:07:36.100,8.13484812,-2.59296521,32546.23465,1,23261,-15418,-20048,-4.640,2.501,-6.771,0.05603,-0.04483,0.99267,45.426,133.2,I,,,,,,,,,,,,,,,,
1531180,2026/04/25,15:07:36.200,8.13484888,-2.59296433,32546.13145,1,23053,-15826,-20168,-3.147,1.582,-10.573,0.05717,-0.04186,0.99209,45.410,149.6,I,,,,,,,,,,,,,,,,
1531280,2026/04/25,15:07:36.300,8.13484932,-2.59296325,32546.12730,1,22812,-16415,-20380,-2.131,1.875,-14.427,0.05747,-0.04045,0.99495,45.396,166.0,I,,,,,,,,,,,,,,,,
1531380,2026/04/25,15:07:36.400,8.13484943,-2.59296208,32545.97925,1,22485,-17194,-20466,-0.880,1.518,-17.195,0.06137,-0.04129,0.98858,45.406,182.4,I,,,,,,,,,,,,,,,,
1531480,2026/04/25,15:07:36.500,8.13484918,-2.59296093,32545.91240,1,22085,-18045,-20464,0.508,1.241,-18.095,0.06122,-0.04166,0.98813,45.359,198.8,I,,,,,,,,,,,,,,,,
1531580,2026/04/25,15:07:36.600,8.13484861,-2.59295989,32545.88320,1,21602,-18875,-20481,1.507,1.357,-18.152,0.05963,-0.04088,0.98871,45.434,215.2,I,,,,,,,,,,,,,,,,
1531680,2026/04/25,15:07:36.700,8.13484774,-2.59295906,32545.78295,1,21063,-19748,-20529,1.699,1.768,-17.854,0.06291,-0.04420,0.98845,45.426,231.6,I,,,,,,,,,,,,,,,,
1531780,2026/04/25,15:07:36.800,8.13484665,-2.59295850,32545.67595,1,20557,-20591,-20543,2.240,1.887,-16.450,0.06463,-0.05188,0.99528,45.412,248.0,I,,,,,,,,,,,,,,,,
1531880,2026/04/25,15:07:36.900,8.13484543,-2.59295828,32545.61410,1,20169,-21276,-20418,3.190,1.477,-13.485,0.06800,-0.05803,0.99790,45.383,264.4,I,,,,,,,,,,,,,,,,
1531980,2026/04/25,15:07:37.000,8.13484419,-2.59295840,32545.65810,1,19760,-21819,-20355,3.833,1.395,-10.056,0.06761,-0.06087,0.99127,45.381,280.8,G,0.510,1,12,351.80,24.10,0.548,0.000, ,,'$GNGGA,150737.00,0808.09070,N,00235.57776,W,1,12,0.51,351.8,M,24.1,M,,*56','$GNRMC,150737.00,A,0808.09070,N,00235.57776,W,0.548,280.79,250426,,,A,V*1B',,,,,
1532080,2026/04/25,15:07:37.100,8.13484367,-2.59295862,32545.60215,1,19446,-22258,-20325,3.860,0.853,-6.886,0.06584,-0.06589,0.99229,45.395,288.7,I,,,,,,,,,,,,,,,,
1532180,2026/04/25,15:07:37.200,8.13484319,-2.59295892,32545.59075,1,19263,-22508,-20096,3.661,0.176,-3.304,0.07066,-0.07074,0.99044,45.377,296.6,I,,,,,,,,,,,,,,,,
1532280,2026/04/25,15:07:37.300,8.13484274,-2.59295929,32545.72185,1,19191,-22618,-19857,3.589,0.608,0.715,0.07220,-0.07496,0.98901,45.430,304.6,I,,,,,,,,,,,,,,,,
1532380,2026/04/25,15:07:37.400,8.13484234,-2.59295973,32545.70115,1,19308,-22607,-19754,3.195,0.618,5.051,0.06662,-0.07945,0.99035,45.406,312.5,I,,,,,,,,,,,,,,,,
1532480,2026/04/25,15:07:37.500,8.13484199,-2.59296023,32545.75645,1,19472,-22352,-19719,2.233,-0.037,8.646,0.06095,-0.08132,0.98552,45.352,320.4,I,,,,,,,,,,,,,,,,
1532580,2026/04/25,15:07:37.600,8.13484171,-2.59296079,32545.73745,1,19790,-21943,-19551,1.090,-0.144,10.825,0.05906,-0.08577,0.98227,45.387,328.3,I,,,,,,,,,,,,,,,,
1532680,2026/04/25,15:07:37.700,8.13484150,-2.59296138,32545.76455,1,20216,-21486,-19486,-0.186,-0.596,13.002,0.05359,-0.09084,0.98485,45.332,336.2,I,,,,,,,,,,,,,,,,
1532780,2026/04/25,15:07:37.800,8.13484137,-2.59296202,32545.91350,1,20584,-20889,-19466,-0.757,-0.878,15.073,0.04928,-0.09521,0.98708,45.369,344.2,I,,,,,,,,,,,,,,,,
1532880,2026/04/25,15:07:37.900,8.13484132,-2.59296268,32545.90670,1,21040,-20226,-19393,-1.559,-0.921,15.929,0.04671,-0.09566,0.98168,45.371,352.1,I,,,,,,,,,,,,,,,,
1532980,2026/04/25,15:07:38.000,8.13484132,-2.59296332,32545.88025,1,21469,-19556,-19298,-2.655,-1.255,15.363,0.04350,-0.09371,0.98467,45.406,0.0,G,0.510,1,12,356.80,24.10,0.165,0.000, ,,'$GNGGA,150738.00,0808.09074,N,00235.57780,W,1,12,0.51,356.8,M,24.1,M,,*53','$GNRMC,150738.00,A,0808.09074,N,00235.57780,W,0.165,,250426,,,A,V*08',,,,,
1533080,2026/04/25,15:07:38.100,8.13484139,-2.59296441,32545.93310,1,21798,-18907,-19171,-3.214,-1.257,14.128,0.04703,-0.09142,0.98283,45.412,15.3,I,,,,,,,,,,,,,,,,
1533180,2026/04/25,15:07:38.200,8.13484171,-2.59296539,32545.98505,1,22174,-18268,-19169,-4.379,-0.581,12.590,0.04907,-0.08749,0.97792,45.426,30.7,I,,,,,,,,,,,,,,,,
1533280,2026/04/25,15:07:38.300,8.13484231,-2.59296621,32545.78925,1,22411,-17745,-19279,-5.156,1.065,10.538,0.04632,-0.08385,0.98426,45.418,46.0,I,,,,,,,,,,,,,,,,
1533380,2026/04/25,15:07:38.400,8.13484313,-2.59296682,32545.71360,1,22606,-17323,-19440,-5.086,1.386,7.763,0.04528,-0.07818,0.98722,45.410,61.4,I,,,,,,,,,,,,,,,,
1533480,2026/04/25,15:07:38.500,8.13484409,-2.59296715,32545.65365,1,22715,-17019,-19491,-5.158,1.303,4.385,0.04686,-0.07164,0.98955,45.422,76.7,I,,,,,,,,,,,,,,,,
1533580,2026/04/25,15:07:38.600,8.13484513,-2.59296718,32545.56910,1,22721,-16847,-19678,-5.002,1.213,1.298,0.04896,-0.06499,0.99727,45.418,92.0,I,,,,,,,,,,,,,,,,
1533680,2026/04/25,15:07:38.700,8.13484615,-2.59296690,32545.48630,1,22736,-16853,-19694,-4.778,1.090,-1.376,0.05402,-0.05838,0.99467,45.393,107.4,I,,,,,,,,,,,,,,,,
1533780,2026/04/25,15:07:38.800,8.13484708,-2.59296632,32545.40740,1,22609,-16969,-19808,-4.768,1.708,-3.801,0.06047,-0.05294,0.98915,45.438,122.7,I,,,,,,,,,,,,,,,,
1533880,2026/04/25,15:07:38.900,8.13484783,-2.59296548,32545.34120,1,22495,-17199,-20055,-5.008,2.911,-6.309,0.06445,-0.04951,0.98896,45.418,138.1,I,,,,,,,,,,,,,,,,
1533980,2026/04/25,15:07:39.000,8.13484838,-2.59296445,32545.10130,1,22346,-17556,-20177,-4.475,2.540,-8.583,0.06319,-0.04992,0.99326,45.404,153.4,G,0.510,1,12,361.80,24.10,0.471,0.000, ,,'$GNGGA,150739.00,0808.09067,N,00235.57775,W,1,12,0.51,361.8,M,24.1,M,,*5E','$GNRMC,150739.00,A,0808.09067,N,00235.57775,W,0.471,153.39,250426,,,A,V*12',,,,,
1534080,2026/04/25,15:07:39.100,8.13484876,-2.59296323,32545.02085,1,22127,-17981,-20389,-3.297,0.808,-9.866,0.06804,-0.04902,0.99010,45.354,170.2,I,,,,,,,,,,,,,,,,
1534180,2026/04/25,15:07:39.200,8.13484880,-2.59296197,32544.97855,1,21851,-18431,-20429,-2.512,0.624,-10.452,0.07127,-0.04564,0.98487,45.420,187.0,I,,,,,,,,,,,,,,,,
1534280,2026/04/25,15:07:39.300,8.13484846,-2.59296074,32544.86215,1,21595,-18924,-20407,-1.871,1.271,-10.507,0.07138,-0.04583,1.01626,45.423,203.8,I,,,,,,,,,,,,,,,,
