Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
1162932,2026/04/25,09:57:22.000,8.13872005,-2.60380782,32561.79915,1,22857,-14160,-23510,-3.108,6.045,8.370,0.05150,-0.50601,0.86165,41.420,312.7,G,0.460,2,12,377.30,24.10,27.340,0.000, ,,'$GNGGA,095722.00,0808.32338,N,00236.22866,W,2,12,0.46,377.3,M,24.1,M,,0136*5C','$GNRMC,095722.00,A,0808.32338,N,00236.22866,W,27.340,312.74,250426,,,D,V*26',,,,,
1163032,2026/04/25,09:57:22.100,8.13872898,-2.60381729,32561.64475,1,22822,-14038,-23729,-2.006,7.083,0.101,0.08269,-0.47110,0.86975,41.465,312.8,I,,,,,,,,,,,,,,,,
1163132,2026/04/25,09:57:22.200,8.13873788,-2.60382678,32561.50375,1,22682,-14158,-24159,-4.596,7.933,-4.471,0.12296,-0.44781,0.86725,41.447,312.9,I,,,,,,,,,,,,,,,,
1163232,2026/04/25,09:57:22.300,8.13874679,-2.60383627,32561.34855,1,22456,-14346,-24719,-5.780,9.956,-6.232,0.14645,-0.43903,0.86338,41.441,313.0,I,,,,,,,,,,,,,,,,
1163332,2026/04/25,09:57:22.400,8.13875571,-2.60384576,32561.30865,1,22189,-14614,-25134,-4.367,8.117,-5.685,0.16075,-0.43070,0.89577,41.492,313.1,I,,,,,,,,,,,,,,,,
1163432,2026/04/25,09:57:22.500,8.13876462,-2.60385525,32561.26500,1,21960,-14848,-25521,-1.965,6.796,-4.096,0.16307,-0.41771,0.92815,41.459,313.1,I,,,,,,,,,,,,,,,,
1163532,2026/04/25,09:57:22.600,8.13877353,-2.60386473,32561.16800,1,21826,-15022,-25668,-3.112,1.482,-3.205,0.18091,-0.40874,0.90299,41.447,313.2,I,,,,,,,,,,,,,,,,
1163632,2026/04/25,09:57:22.700,8.13878244,-2.60387422,32561.08085,1,21807,-15050,-25780,-5.298,-2.557,-0.749,0.19667,-0.42107,0.82214,41.473,313.3,I,,,,,,,,,,,,,,,,
1163732,2026/04/25,09:57:22.800,8.13879135,-2.60388371,32561.08985,1,21799,-15021,-25877,-2.553,-0.382,0.965,0.18262,-0.44542,0.80033,41.424,313.4,I,,,,,,,,,,,,,,,,
1163832,2026/04/25,09:57:22.900,8.13880027,-2.60389320,32561.05510,1,21856,-15009,-25795,4.019,0.587,1.090,0.17228,-0.45068,0.82250,41.426,313.5,I,,,,,,,,,,,,,,,,
1163932,2026/04/25,09:57:23.000,8.13880918,-2.60390268,32561.08140,1,21856,-15106,-25606,5.209,0.880,0.429,0.14627,-0.43934,0.81085,41.449,313.6,G,0.460,2,12,377.10,24.10,28.205,0.000, ,,'$GNGGA,095723.00,0808.32873,N,00236.23435,W,2,12,0.46,377.1,M,24.1,M,,0136*50','$GNRMC,095723.00,A,0808.32873,N,00236.23435,W,28.205,313.59,250426,,,D,V*29',,,,,
1164032,2026/04/25,09:57:23.100,8.13881811,-2.60391209,32561.12220,1,21786,-15229,-25509,0.305,-1.284,-0.591,0.11821,-0.44664,0.84799,41.484,313.6,I,,,,,,,,,,,,,,,,
1164132,2026/04/25,09:57:23.200,8.13882704,-2.60392149,32561.11165,1,21884,-15263,-25288,-0.617,-5.183,-1.037,0.09696,-0.47882,0.86752,41.467,313.6,I,,,,,,,,,,,,,,,,
1164232,2026/04/25,09:57:23.300,8.13883598,-2.60393089,32561.15980,1,21977,-15369,-24927,1.972,-6.558,-1.905,0.07898,-0.50842,0.84681,41.486,313.6,I,,,,,,,,,,,,,,,,
1164332,2026/04/25,09:57:23.400,8.13884491,-2.60394029,32561.20525,1,21949,-15607,-24718,1.812,-4.654,-4.951,0.05597,-0.53286,0.83011,41.475,313.6,I,,,,,,,,,,,,,,,,
1164432,2026/04/25,09:57:23.500,8.13885384,-2.60394969,32561.34260,1,21903,-15967,-24512,3.143,-3.207,-9.993,0.04104,-0.55316,0.84617,41.490,313.6,I,,,,,,,,,,,,,,,,
1164532,2026/04/25,09:57:23.600,8.13886277,-2.60395909,32561.35385,1,21725,-16594,-24217,4.199,-2.309,-13.689,0.05276,-0.57500,0.81463,41.434,313.7,I,,,,,,,,,,,,,,,,
1164632,2026/04/25,09:57:23.700,8.13887171,-2.60396849,32561.29345,1,21418,-17293,-23999,4.993,1.256,-12.226,0.04818,-0.58035,0.86120,41.447,313.7,I,,,,,,,,,,,,,,,,
1164732,2026/04/25,09:57:23.800,8.13888064,-2.60397789,32561.35910,1,21142,-17883,-24050,0.061,2.788,-9.292,0.02970,-0.56333,0.90165,41.463,313.7,I,,,,,,,,,,,,,,,,
1164832,2026/04/25,09:57:23.900,8.13888960,-2.60398731,32561.29155,1,20943,-18243,-24320,-6.515,2.290,-6.459,0.04159,-0.58891,0.89671,41.471,313.7,I,,,,,,,,,,,,,,,,
1164932,2026/04/25,09:57:24.000,8.13889848,-2.60399667,32561.19275,1,20787,-18380,-24579,-5.292,2.875,-2.217,0.04800,-0.60904,0.87835,41.443,313.7,G,0.460,2,12,376.90,24.10,27.680,0.000, ,,'$GNGGA,095724.00,0808.33409,N,00236.23999,W,2,12,0.46,376.9,M,24.1,M,,0136*55','$GNRMC,095724.00,A,0808.33409,N,00236.23999,W,27.680,313.67,250426,,,D,V*2E',,,,,
1165032,2026/04/25,09:57:24.100,8.13890711,-2.60400582,32561.20040,1,20729,-18305,-24637,-3.530,1.102,2.952,0.05703,-0.58821,0.83707,41.482,313.6,I,,,,,,,,,,,,,,,,
1165132,2026/04/25,09:57:24.200,8.13891567,-2.60401492,32561.08295,1,20793,-18074,-24713,-3.663,2.480,6.585,0.08070,-0.55697,0.87073,41.473,313.6,I,,,,,,,,,,,,,,,,
1165232,2026/04/25,09:57:24.300,8.13892426,-2.60402403,32561.03475,1,20937,-17697,-25033,-5.058,3.240,11.069,0.10144,-0.52434,0.85040,41.430,313.6,I,,,,,,,,,,,,,,,,
1165332,2026/04/25,09:57:24.400,8.13893285,-2.60403315,32560.93255,1,21251,-16983,-25170,-10.460,3.369,17.040,0.13697,-0.53311,0.78442,41.504,313.5,I,,,,,,,,,,,,,,,,
1165432,2026/04/25,09:57:24.500,8.13894143,-2.60404226,32560.83395,1,21558,-15983,-25548,-9.501,6.412,22.908,0.12609,-0.55221,0.83718,41.478,313.4,I,,,,,,,,,,,,,,,,
1165532,2026/04/25,09:57:24.600,8.13895002,-2.60405138,32560.78915,1,21854,-14843,-25794,-2.319,3.442,24.716,0.07142,-0.52495,0.87904,41.487,313.4,I,,,,,,,,,,,,,,,,
1165632,2026/04/25,09:57:24.700,8.13895860,-2.60406049,32560.58580,1,22199,-13885,-25797,-2.257,0.419,16.785,0.06963,-0.47885,0.86369,41.456,313.3,I,,,,,,,,,,,,,,,,
1165732,2026/04/25,09:57:24.800,8.13896719,-2.60406960,32560.54730,1,22371,-13337,-25853,-4.727,-0.873,5.090,0.10209,-0.44975,0.92021,41.490,313.3,I,,,,,,,,,,,,,,,,
1165832,2026/04/25,09:57:24.900,8.13897575,-2.60407872,32560.56725,1,22348,-13251,-25833,-10.571,-2.666,-4.644,0.13734,-0.47138,0.78281,41.470,313.2,I,,,,,,,,,,,,,,,,
1165932,2026/04/25,09:57:25.000,8.13898439,-2.60408783,32560.58555,1,22202,-13452,-25988,-14.699,4.902,-11.594,0.16606,-0.51413,0.71176,41.471,313.2,G,0.460,2,12,377.00,24.10,26.563,0.000, ,,'$GNGGA,095725.00,0808.33924,N,00236.24546,W,2,12,0.46,377.0,M,24.1,M,,0136*57','$GNRMC,095725.00,A,0808.33924,N,00236.24546,W,26.563,313.23,250426,,,D,V*2B',,,,,
1166032,2026/04/25,09:57:25.100,8.13899332,-2.60409689,32560.54135,1,21859,-13923,-26451,-2.927,8.678,-16.161,0.14323,-0.50939,0.85135,41.490,313.4,I,,,,,,,,,,,,,,,,
1166132,2026/04/25,09:57:25.200,8.13900233,-2.60410593,32560.48580,1,21474,-14797,-26743,2.640,4.070,-19.248,0.11927,-0.48527,0.80650,41.478,313.7,I,,,,,,,,,,,,,,,,
1166232,2026/04/25,09:57:25.300,8.13901132,-2.60411497,32560.46255,1,21080,-15728,-26952,-4.075,-0.093,-20.976,0.12794,-0.47415,0.79366,41.469,313.9,I,,,,,,,,,,,,,,,,
1166332,2026/04/25,09:57:25.400,8.13902031,-2.60412402,32560.42380,1,20693,-16579,-26934,-3.572,-1.522,-20.765,0.13982,-0.46736,0.83040,41.470,314.2,I,,,,,,,,,,,,,,,,
1166432,2026/04/25,09:57:25.500,8.13902929,-2.60413306,32560.51775,1,20302,-17432,-26944,1.194,-1.258,-16.468,0.16162,-0.46159,0.82355,41.419,314.4,I,,,,,,,,,,,,,,,,
1166532,2026/04/25,09:57:25.600,8.13903828,-2.60414211,32560.61865,1,20113,-18005,-26740,1.940,-2.760,-5.060,0.18585,-0.44959,0.83491,41.505,314.7,I,,,,,,,,,,,,,,,,
1166632,2026/04/25,09:57:25.700,8.13904727,-2.60415116,32560.55325,1,20160,-17998,-26601,1.386,-0.885,9.250,0.16976,-0.43538,0.85864,41.475,314.9,I,,,,,,,,,,,,,,,,
1166732,2026/04/25,09:57:25.800,8.13905625,-2.60416020,32560.47610,1,20557,-17369,-26491,-0.047,-3.165,20.263,0.10785,-0.45465,0.83911,41.473,315.2,I,,,,,,,,,,,,,,,,
1166832,2026/04/25,09:57:25.900,8.13906526,-2.60416923,32560.46175,1,21142,-16429,-26101,-1.322,-6.985,23.184,0.03031,-0.48234,0.81488,41.473,315.4,I,,,,,,,,,,,,,,,,
1166932,2026/04/25,09:57:26.000,8.13907420,-2.60417831,32560.45200,1,21591,-15517,-25765,0.211,-4.307,19.417,-0.00086,-0.48898,0.84409,41.473,315.7,G,0.460,2,12,376.80,24.10,27.728,0.000, ,,'$GNGGA,095726.00,0808.34464,N,00236.25088,W,2,12,0.46,376.8,M,24.1,M,,0136*55','$GNRMC,095726.00,A,0808.34464,N,00236.25088,W,27.728,315.66,250426,,,D,V*2B',,,,,
1167032,2026/04/25,09:57:26.100,8.13908297,-2.60418753,32560.41260,1,21968,-14787,-25576,4.119,-0.249,13.615,-0.02652,-0.48853,0.85087,41.492,315.4,I,,,,,,,,,,,,,,,,
1167132,2026/04/25,09:57:26.200,8.13909166,-2.60419679,32560.49010,1,22127,-14414,-25438,0.134,-1.280,6.870,-0.04680,-0.51127,0.78053,41.472,315.0,I,,,,,,,,,,,,,,,,
1167232,2026/04/25,09:57:26.300,8.13910038,-2.60420604,32560.45610,1,22241,-14255,-25204,-2.107,-5.187,0.199,-0.03788,-0.53034,0.78854,41.479,314.7,I,,,,,,,,,,,,,,,,
1167332,2026/04/25,09:57:26.400,8.13910910,-2.60421529,32560.50320,1,22258,-14495,-24976,5.499,-1.211,-8.597,-0.02093,-0.55198,0.81716,41.455,314.3,I,,,,,,,,,,,,,,,,
1167432,2026/04/25,09:57:26.500,8.13911782,-2.60422454,32560.56865,1,21993,-15237,-24946,10.605,4.400,-14.936,-0.01463,-0.55308,0.81616,41.489,314.0,I,,,,,,,,,,,,,,,,
1167532,2026/04/25,09:57:26.600,8.13912654,-2.60423379,32560.56095,1,21580,-16180,-25015,9.107,5.637,-18.191,0.01009,-0.54069,0.85988,41.448,313.7,I,,,,,,,,,,,,,,,,
1167632,2026/04/25,09:57:26.700,8.13913525,-2.60424304,32560.54760,1,21106,-17240,-25102,8.535,6.932,-21.135,0.04529,-0.53161,0.92744,41.443,313.3,I,,,,,,,,,,,,,,,,
1167732,2026/04/25,09:57:26.800,8.13914397,-2.60425229,32560.54280,1,20508,-18329,-25255,0.179,5.714,-19.694,0.11992,-0.54348,0.88167,41.426,313.0,I,,,,,,,,,,,,,,,,
1167832,2026/04/25,09:57:26.900,8.13915271,-2.60426157,32560.53950,1,20005,-18929,-25628,-13.543,5.539,-9.639,0.19736,-0.60004,0.79443,41.479,312.6,I,,,,,,,,,,,,,,,,
1167932,2026/04/25,09:57:27.000,8.13916140,-2.60427076,32560.52335,1,19840,-18792,-26222,-10.759,4.841,7.186,0.20356,-0.63496,0.82778,41.494,312.3,G,0.460,2,12,376.50,24.10,27.098,0.000, ,,'$GNGGA,095727.00,0808.34986,N,00236.25644,W,2,12,0.46,376.5,M,24.1,M,,0136*5E','$GNRMC,095727.00,A,0808.34986,N,00236.25644,W,27.098,312.28,250426,,,D,V*2C',,,,,
1168032,2026/04/25,09:57:27.100,8.13916991,-2.60427966,32560.53250,1,20148,-18184,-26413,1.367,1.102,19.590,0.18425,-0.62831,0.80205,41.461,312.5,I,,,,,,,,,,,,,,,,
1168132,2026/04/25,09:57:27.200,8.13917838,-2.60428848,32560.43240,1,20582,-17340,-26354,2.638,4.600,21.911,0.13764,-0.61348,0.79661,41.451,312.8,I,,,,,,,,,,,,,,,,
1168232,2026/04/25,09:57:27.300,8.13918687,-2.60429732,32560.32225,1,20978,-16472,-26458,-1.098,2.782,21.120,0.08911,-0.57566,0.87876,41.436,313.0,I,,,,,,,,,,,,,,,,
1168332,2026/04/25,09:57:27.400,8.13919536,-2.60430617,32560.27635,1,21383,-15602,-26500,-6.313,-1.336,17.925,0.07174,-0.53136,0.87220,41.482,313.3,I,,,,,,,,,,,,,,,,
1168432,2026/04/25,09:57:27.500,8.13920384,-2.60431501,32560.24700,1,21552,-14852,-26604,-13.075,3.104,8.830,0.05815,-0.51745,0.86586,41.498,313.5,I,,,,,,,,,,,,,,,,
1168532,2026/04/25,09:57:27.600,8.13921233,-2.60432386,32560.20295,1,21565,-14444,-26851,-12.072,3.369,-0.608,0.06253,-0.52043,0.83681,41.486,313.7,I,,,,,,,,,,,,,,,,
1168632,2026/04/25,09:57:27.700,8.13922082,-2.60433271,32560.06610,1,21474,-14479,-27102,-4.267,1.450,-6.587,0.06936,-0.52602,0.83680,41.479,314.0,I,,,,,,,,,,,,,,,,
1168732,2026/04/25,09:57:27.800,8.13922931,-2.60434155,32560.20115,1,21247,-14890,-27137,1.119,0.604,-10.529,0.07887,-0.50417,0.87206,41.439,314.2,I,,,,,,,,,,,,,,,,
1168832,2026/04/25,09:57:27.900,8.13923777,-2.60435040,32560.34100,1,21094,-15443,-27160,-4.976,-0.088,-13.934,0.10124,-0.47181,0.84488,41.455,314.5,I,,,,,,,,,,,,,,,,
1168932,2026/04/25,09:57:28.000,8.13924630,-2.60435924,32560.22990,1,20740,-15977,-27282,-10.769,1.736,-15.896,0.10750,-0.48493,0.81927,41.396,314.7,G,0.460,2,12,376.40,24.10,26.014,0.000, ,,'$GNGGA,095728.00,0808.35496,N,00236.26174,W,2,12,0.46,376.4,M,24.1,M,,0136*5A','$GNRMC,095728.00,A,0808.35496,N,00236.26174,W,26.014,314.70,250426,,,D,V*27',,,,,
1169032,2026/04/25,09:57:28.100,8.13925505,-2.60436803,32560.30035,1,20331,-16486,-27656,-8.067,4.207,-13.356,0.09534,-0.51805,0.81502,41.465,314.8,I,,,,,,,,,,,,,,,,
1169132,2026/04/25,09:57:28.200,8.13926387,-2.60437682,32560.32950,1,20146,-16848,-28006,-3.491,1.191,-7.072,0.07700,-0.51493,0.82331,41.439,314.8,I,,,,,,,,,,,,,,,,
1169232,2026/04/25,09:57:28.300,8.13927267,-2.60438560,32560.25240,1,20009,-17022,-27964,-2.201,-1.198,-2.278,0.05948,-0.50528,0.78718,41.436,314.9,I,,,,,,,,,,,,,,,,
1169332,2026/04/25,09:57:28.400,8.13928147,-2.60439439,32560.30885,1,19984,-17053,-27892,-2.455,1.427,0.063,0.06654,-0.50371,0.75901,41.510,314.9,I,,,,,,,,,,,,,,,,
1169432,2026/04/25,09:57:28.500,8.13929026,-2.60440318,32560.26890,1,19987,-17025,-27856,3.668,-0.173,4.978,0.08143,-0.47435,0.80737,41.439,315.0,I,,,,,,,,,,,,,,,,
1169532,2026/04/25,09:57:28.600,8.13929906,-2.60441197,32560.18840,1,20222,-16764,-27652,6.701,-2.889,15.078,0.06286,-0.44275,0.83060,41.490,315.1,I,,,,,,,,,,,,,,,,
1169632,2026/04/25,09:57:28.700,8.13930786,-2.60442075,32560.19995,1,20627,-16176,-27419,1.978,-2.362,17.814,0.04974,-0.42040,0.84840,41.486,315.1,I,,,,,,,,,,,,,,,,
1169732,2026/04/25,09:57:28.800,8.13931665,-2.60442954,32560.09580,1,20969,-15497,-27306,-1.525,-1.278,13.321,0.02334,-0.42233,0.86593,41.488,315.2,I,,,,,,,,,,,,,,,,
1169832,2026/04/25,09:57:28.900,8.13932545,-2.60443833,32559.99450,1,21177,-15078,-27234,0.215,-1.641,7.378,0.01082,-0.44768,0.84687,41.439,315.2,I,,,,,,,,,,,,,,,,
1169932,2026/04/25,09:57:29.000,8.13933425,-2.60444711,32559.96055,1,21362,-14931,-27037,1.145,-2.316,0.669,0.01676,-0.49333,0.85479,41.465,315.3,G,0.460,2,12,376.20,24.10,27.005,0.000, ,,'$GNGGA,095729.00,0808.36024,N,00236.26701,W,2,12,0.46,376.2,M,24.1,M,,0136*57','$GNRMC,095729.00,A,0808.36024,N,00236.26701,W,27.005,315.31,250426,,,D,V*29',,,,,
1170032,2026/04/25,09:57:29.100,8.13934303,-2.60445584,32560.04070,1,21343,-15132,-26842,3.768,-0.716,-6.771,0.01248,-0.51188,0.88144,41.434,315.3,I,,,,,,,,,,,,,,,,
1170132,2026/04/25,09:57:29.200,8.13935182,-2.60446455,32560.09240,1,21144,-15747,-26779,5.619,-0.185,-15.036,0.03712,-0.51888,0.85835,41.447,315.3,I,,,,,,,,,,,,,,,,
1170232,2026/04/25,09:57:29.300,8.13936060,-2.60447326,32560.14225,1,20714,-16683,-26682,7.020,3.171,-20.292,0.06070,-0.53835,0.86992,41.459,315.3,I,,,,,,,,,,,,,,,,
1170332,2026/04/25,09:57:29.400,8.13936938,-2.60448198,32560.12455,1,20192,-17744,-26780,4.707,4.496,-19.964,0.06581,-0.55025,0.85851,41.436,315.3,I,,,,,,,,,,,,,,,,
1170432,2026/04/25,09:57:29.500,8.13937817,-2.60449069,32560.11495,1,19709,-18660,-26838,-0.417,2.708,-19.265,0.09342,-0.56300,0.80978,41.447,315.3,I,,,,,,,,,,,,,,,,
1170532,2026/04/25,09:57:29.600,8.13938695,-2.60449941,32560.34315,1,19143,-19389,-26982,-4.931,3.702,-15.858,0.14662,-0.59046,0.75321,41.473,315.3,I,,,,,,,,,,,,,,,,
1170632,2026/04/25,09:57:29.700,8.13939574,-2.60450813,32560.34770,1,18736,-19798,-27197,-3.602,3.923,-4.120,0.15643,-0.60217,0.75531,41.451,315.3,I,,,,,,,,,,,,,,,,
1170732,2026/04/25,09:57:29.800,8.13940452,-2.60451684,32560.19345,1,18764,-19763,-27345,-0.219,-0.439,7.645,0.13488,-0.59570,0.72883,41.464,315.3,I,,,,,,,,,,,,,,,,
1170832,2026/04/25,09:57:29.900,8.13941331,-2.60452556,32560.24910,1,19111,-19306,-27191,-0.823,-2.250,15.574,0.12627,-0.60153,0.71178,41.470,315.3,I,,,,,,,,,,,,,,,,
1170932,2026/04/25,09:57:30.000,8.13942208,-2.60453427,32560.31775,1,19582,-18599,-27078,1.068,1.562,19.727,0.08735,-0.57226,0.82971,41.501,315.3,G,0.460,2,12,375.90,24.10,26.337,0.000, ,,'$GNGGA,095730.00,0808.36551,N,00236.27224,W,2,12,0.46,375.9,M,24.1,M,,0136*53','$GNRMC,095730.00,A,0808.36551,N,00236.27224,W,26.337,315.28,250426,,,D,V*2E',,,,,
1171032,2026/04/25,09:57:30.100,8.13943078,-2.60454294,32560.15400,1,20033,-17890,-27163,3.555,1.640,18.406,0.03281,-0.50569,0.91190,41.497,315.3,I,,,,,,,,,,,,,,,,
1171132,2026/04/25,09:57:30.200,8.13943946,-2.60455161,32560.10665,1,20394,-17225,-27086,-3.080,-2.917,13.744,0.03140,-0.46971,0.88933,41.461,315.3,I,,,,,,,,,,,,,,,,
1171232,2026/04/25,09:57:30.300,8.13944814,-2.60456027,32560.16820,1,20636,-16659,-26938,-11.558,-3.151,7.428,0.04058,-0.47501,0.86857,41.466,315.2,I,,,,,,,,,,,,,,,,
1171332,2026/04/25,09:57:30.400,8.13945682,-2.60456894,32560.14110,1,20798,-16255,-26989,-12.442,-2.366,1.925,0.05407,-0.48323,0.85848,41.464,315.2,I,,,,,,,,,,,,,,,,
1171432,2026/04/25,09:57:30.500,8.13946551,-2.60457760,32560.08535,1,20804,-16106,-27118,-6.935,1.837,-1.592,0.07575,-0.48033,0.84737,41.437,315.2,I,,,,,,,,,,,,,,,,
1171532,2026/04/25,09:57:30.600,8.13947419,-2.60458627,32559.99190,1,20631,-16206,-27230,-1.352,5.778,-3.551,0.06557,-0.46142,0.88532,41.419,315.2,I,,,,,,,,,,,,,,,,
1171632,2026/04/25,09:57:30.700,8.13948288,-2.60459494,32560.00670,1,20477,-16396,-27493,-2.417,2.929,-5.338,0.04599,-0.44906,0.88199,41.447,315.2,I,,,,,,,,,,,,,,,,
1171732,2026/04/25,09:57:30.800,8.13949156,-2.60460360,32560.05865,1,20322,-16589,-27743,-8.291,0.655,-7.808,0.05042,-0.45456,0.86839,41.483,315.1,I,,,,,,,,,,,,,,,,
1171832,2026/04/25,09:57:30.900,8.13950021,-2.60461225,32559.91925,1,20121,-16807,-27860,-10.509,0.170,-8.400,0.08501,-0.47307,0.84151,41.439,315.1,I,,,,,,,,,,,,,,,,
1171932,2026/04/25,09:57:31.000,8.13950896,-2.60462095,32559.98610,1,19953,-16974,-28020,-7.861,0.324,-5.972,0.08838,-0.48487,0.81851,41.475,315.1,G,0.460,2,12,375.60,24.10,26.367,0.000, ,,'$GNGGA,095731.00,0808.37072,N,00236.27744,W,2,12,0.46,375.6,M,24.1,M,,0136*5B','$GNRMC,095731.00,A,0808.37072,N,00236.27744,W,26.367,315.15,250426,,,D,V*22',,,,,
1172032,2026/04/25,09:57:31.100,8.13951802,-2.60462981,32560.02980,1,19891,-17125,-28114,1.215,1.112,-3.265,0.07152,-0.46219,0.85795,41.452,315.2,I,,,,,,,,,,,,,,,,
1172132,2026/04/25,09:57:31.200,8.13952718,-2.60463871,32560.04810,1,19802,-17351,-28143,3.844,1.756,-1.333,0.08861,-0.42730,0.82528,41.439,315.3,I,,,,,,,,,,,,,,,,
1172232,2026/04/25,09:57:31.300,8.13953631,-2.60464760,32560.12245,1,19747,-17401,-28020,-2.830,-2.219,2.089,0.10354,-0.44057,0.80898,41.477,315.4,I,,,,,,,,,,,,,,,,
1172332,2026/04/25,09:57:31.400,8.13954544,-2.60465649,32560.06505,1,19940,-17152,-27866,-5.243,-4.046,7.240,0.13967,-0.46014,0.81249,41.468,315.5,I,,,,,,,,,,,,,,,,
1172432,2026/04/25,09:57:31.500,8.13955456,-2.60466538,32560.00345,1,20239,-16659,-27860,-3.038,-0.497,13.271,0.13461,-0.47313,0.76873,41.438,315.6,I,,,,,,,,,,,,,,,,
1172532,2026/04/25,09:57:31.600,8.13956369,-2.60467427,32560.01970,1,20537,-16070,-27760,5.152,-0.169,16.847,0.08556,-0.48631,0.79224,41.500,315.8,I,,,,,,,,,,,,,,,,
1172632,2026/04/25,09:57:31.700,8.13957282,-2.60468316,32559.96450,1,20927,-15542,-27500,9.940,-4.308,16.381,0.06164,-0.45712,0.79837,41.480,315.9,I,,,,,,,,,,,,,,,,
1172732,2026/04/25,09:57:31.800,8.13958195,-2.60469205,32559.88065,1,21291,-15131,-27064,6.694,-6.099,11.639,0.06566,-0.41275,0.83020,41.463,316.0,I,,,,,,,,,,,,,,,,
1172832,2026/04/25,09:57:31.900,8.13959106,-2.60470093,32559.90750,1,21543,-14888,-26583,2.947,-6.655,5.130,0.07049,-0.40402,0.87221,41.498,316.1,I,,,,,,,,,,,,,,,,
1172932,2026/04/25,09:57:32.000,8.13960021,-2.60470983,32559.92155,1,21695,-14790,-26315,-2.828,-2.987,-1.236,0.05882,-0.44613,0.83324,41.494,316.2,G,0.460,2,12,375.00,24.10,27.764,0.000, ,,'$GNGGA,095732.00,0808.37620,N,00236.28277,W,2,12,0.46,375.0,M,24.1,M,,0136*55','$GNRMC,095732.00,A,0808.37620,N,00236.28277,W,27.764,316.16,250426,,,D,V*2C',,,,,
1173032,2026/04/25,09:57:32.100,8.13960952,-2.60471877,32559.95825,1,21618,-15013,-26313,1.648,1.178,-7.874,0.06891,-0.48912,0.86424,41.459,316.2,I,,,,,,,,,,,,,,,,
1173132,2026/04/25,09:57:32.200,8.13961887,-2.60472772,32559.94850,1,21395,-15646,-26291,13.497,2.088,-11.599,0.05441,-0.50291,0.94171,41.465,316.2,I,,,,,,,,,,,,,,,,
1173232,2026/04/25,09:57:32.300,8.13962820,-2.60473668,32560.04300,1,21116,-16525,-25963,13.064,-2.384,-15.460,0.04120,-0.48114,0.93062,41.492,316.2,I,,,,,,,,,,,,,,,,
1173332,2026/04/25,09:57:32.400,8.13963753,-2.60474563,32560.19790,1,20769,-17443,-25559,-0.195,-4.502,-18.432,0.08037,-0.50091,0.88021,41.471,316.2,I,,,,,,,,,,,,,,,,
1173432,2026/04/25,09:57:32.500,8.13964687,-2.60475458,32560.11965,1,20415,-18177,-25621,-5.402,0.011,-15.353,0.12674,-0.54866,0.89945,41.453,316.2,I,,,,,,,,,,,,,,,,
1173532,2026/04/25,09:57:32.600,8.13965620,-2.60476353,32560.20165,1,20249,-18630,-25583,-0.023,-4.556,-5.484,0.15308,-0.56888,0.88230,41.520,316.3,I,,,,,,,,,,,,,,,,
1173632,2026/04/25,09:57:32.700,8.13966553,-2.60477248,32560.29765,1,20328,-18705,-25195,5.123,-4.407,4.882,0.15098,-0.56344,0.84740,41.447,316.3,I,,,,,,,,,,,,,,,,
1173732,2026/04/25,09:57:32.800,8.13967487,-2.60478143,32560.29320,1,20541,-18475,-24983,2.489,-3.232,10.265,0.14173,-0.54930,0.84706,41.463,316.3,I,,,,,,,,,,,,,,,,
1173832,2026/04/25,09:57:32.900,8.13968422,-2.60479038,32560.37310,1,20890,-17992,-24705,-2.462,-4.966,13.486,0.10733,-0.55751,0.85280,41.488,316.3,I,,,,,,,,,,,,,,,,
1173932,2026/04/25,09:57:33.000,8.13969352,-2.60479933,32560.42685,1,21290,-17357,-24495,-3.229,-3.285,12.973,0.08136,-0.56133,0.85606,41.492,316.3,G,0.460,2,12,374.50,24.10,27.773,0.000, ,,'$GNGGA,095733.00,0808.38180,N,00236.28814,W,2,12,0.46,374.5,M,24.1,M,,0136*5D','$GNRMC,095733.00,A,0808.38180,N,00236.28814,W,27.773,316.33,250426,,,D,V*21',,,,,
1174032,2026/04/25,09:57:33.100,8.13970264,-2.60480823,32560.44335,1,21572,-16852,-24525,-2.996,0.635,9.024,0.07995,-0.53859,0.86292,41.488,316.2,I,,,,,,,,,,,,,,,,
1174132,2026/04/25,09:57:33.200,8.13971171,-2.60481712,32560.41565,1,21684,-16509,-24464,-2.807,0.872,5.930,0.05848,-0.50987,0.88791,41.549,316.1,I,,,,,,,,,,,,,,,,
1174232,2026/04/25,09:57:33.300,8.13972080,-2.60482601,32560.32745,1,21739,-16299,-24519,-4.632,-1.384,2.210,0.06198,-0.49171,0.87888,41.471,316.0,I,,,,,,,,,,,,,,,,
1174332,2026/04/25,09:57:33.400,8.13972989,-2.60483491,32560.38565,1,21739,-16252,-24580,-7.359,0.933,-1.676,0.07805,-0.49022,0.86417,41.479,315.9,I,,,,,,,,,,,,,,,,
