???-r^s???q??????mr^s???q???

/Gem Systems GSM-19W 9088378 v7.0 23 VI 2022 M ew3ft~v7o 
/ID 1 file 63      .b   25 IV 26
/datum  32000.00
/ 008.1350146  -002.5929778 
/UTC
/30P
/00D809A6 8919
/GPS version 2018/Aug/24
/50Hz AC filter
/12.9V
/tune initialize N auto-tune N 032.7uT
/028800bps
/time nT sq 
110135.0  32576.86 99 
110135.5  32576.48 99 
110136.0  32576.58 99 
110136.5  32577.10 99 
110137.0  32577.16 99 
110137.5  32577.09 99 
110138.0  32576.63 99 
110138.5  32576.64 99 
110139.0  32576.69 99 
110139.5  32577.01 99 
110140.0  32576.65 99 
110140.5  32576.70 99 
110141.0  32577.15 99 
110141.5  32576.80 99 
110142.0  32576.74 99 
110142.5  32576.69 99 
110143.0  32576.72 99 
110143.5  32576.69 99 
110144.0  32577.05 99 
110144.5  32576.76 99 
110145.0  32576.69 99 
110145.5  32576.95 99 
110146.0  32576.35 99 
110146.5  32576.88 99 
110147.0  32576.28 99 
110147.5  32577.09 99 
110148.0  32577.43 99 
110148.5  32575.96 99 
110149.0  32576.37 99 
110149.5  32576.44 99 
110150.0  32576.67 99 
110150.5  32577.28 99 
110151.0  32576.82 99 
110151.5  32576.63 99 
110152.0  32577.01 99 
110152.5  32576.57 99 
110153.0  32576.65 99 
110153.5  32576.30 99 
110154.0  32576.73 99 
110154.5  32576.67 99 
110155.0  32576.96 99 
110155.5  32576.76 99 
110156.0  32576.95 99 
110156.5  32577.10 99 
110157.0  32576.59 99 
110157.5  32576.67 99 
110158.0  32576.47 99 
110158.5  32576.95 99 
110159.0  32576.99 99 
110159.5  32577.06 99 
110200.0  32576.62 99 
110200.5  32577.15 99 
110201.0  32576.41 99 
110201.5  32576.65 99 
110202.0  32576.72 99 
110202.5  32576.64 99 
110203.0  32576.56 99 
110203.5  32576.43 99 
110204.0  32576.71 99 
110204.5  32576.54 99 
110205.0  32576.84 99 
110205.5  32576.50 99 
110206.0  32576.60 99 
110206.5  32577.35 99 
110207.0  32576.56 99 
110207.5  32576.78 99 
110208.0  32576.64 99 
110208.5  32577.07 99 
110209.0  32576.55 99 
110209.5  32576.38 99 
110210.0  32576.97 99 
110210.5  32576.94 99 
110211.0  32576.64 99 
110211.5  32577.05 99 
110212.0  32576.95 99 
110212.5  32576.80 99 
110213.0  32576.46 99 
110213.5  32576.59 99 
110214.0  32576.91 99 
110214.5  32576.58 99 
110215.0  32576.57 99 
110215.5  32576.30 99 
110216.0  32576.33 99 
110216.5  32576.49 99 
110217.0  32577.22 99 
110217.5  32577.05 99 
110218.0  32576.56 99 
110218.5  32576.53 99 
110219.0  32576.69 99 
110219.5  32576.75 99 
110220.0  32576.57 99 
110220.5  32576.32 99 
110221.0  32576.79 99 
110221.5  32576.69 99 
110222.0  32576.94 99 
110222.5  32576.89 99 
110223.0  32576.91 99 
110223.5  32576.39 99 
110224.0  32576.52 99 
110224.5  32576.20 99 
110225.0  32577.06 99 
110225.5  32577.06 99 
110226.0  32576.40 99 
110226.5  32576.64 99 
110227.0  32576.22 99 
110227.5  32576.61 99 
110228.0  32576.90 99 
110228.5  32577.08 99 
110229.0  32576.37 99 
110229.5  32577.41 99 
110230.0  32576.01 99 
110230.5  32576.46 99 
110231.0  32576.62 99 
110231.5  32576.37 99 
110232.0  32576.31 99 
110232.5  32576.61 99 
110233.0  32576.74 99 
110233.5  32577.16 99 
110234.0  32576.75 99 
110234.5  32576.65 99 
110235.0  32576.56 99 
110235.5  32576.32 99 
110236.0  32576.27 99 
110236.5  32576.55 99 
110237.0  32576.81 99 
110237.5  32576.71 99 
110238.0  32576.87 99 
110238.5  32576.92 99 
110239.0  32576.13 99 
110239.5  32576.34 99 
110240.0  32576.52 99 
110240.5  32576.75 99 
110241.0  32576.61 99 
110241.5  32577.23 99 
110242.0  32576.31 99 
110242.5  32576.74 99 
110243.0  32576.60 99 
110243.5  32576.37 99 
110244.0  32576.32 99 
110244.5  32576.49 99 
110245.0  32576.03 99 
110245.5  32576.96 99 
110246.0  32576.34 99 
110246.5  32576.46 99 
110247.0  32576.18 99 
110247.5  32576.02 99 
110248.0  32576.64 99 
110248.5  32576.54 99 
110249.0  32576.22 99 
110249.5  32576.63 99 
110250.0  32576.44 99 
110250.5  32576.78 99 
110251.0  32576.41 99 
110251.5  32576.41 99 
110252.0  32576.50 99 
110252.5  32576.22 99 
110253.0  32576.59 99 
110253.5  32576.23 99 
110254.0  32576.38 99 
110254.5  32576.59 99 
110255.0  32576.41 99 
110255.5  32576.33 99 
110256.0  32576.80 99 
110256.5  32576.20 99 
110257.0  32576.28 99 
110257.5  32576.69 99 
110258.0  32576.10 99 
110258.5  32576.40 99 
110259.0  32576.53 99 
110259.5  32576.11 99 
110300.0  32576.54 99 
110300.5  32576.56 99 
110301.0  32575.94 99 
110301.5  32576.33 99 
110302.0  32576.19 99 
110302.5  32576.64 99 
110303.0  32576.08 99 
110303.5  32576.39 99 
110304.0  32576.15 99 
110304.5  32575.82 99 
110305.0  32576.43 99 
110305.5  32576.48 99 
110306.0  32576.98 99 
110306.5  32576.67 99 
110307.0  32576.18 99 
110307.5  32576.81 99 
110308.0  32576.06 99 
110308.5  32576.07 99 
110309.0  32576.34 99 
110309.5  32576.43 99 
110310.0  32576.24 99 
110310.5  32575.88 99 
110311.0  32576.63 99 
110311.5  32576.69 99 
110312.0  32576.35 99 
110312.5  32576.51 99 
110313.0  32576.36 99 
110313.5  32576.30 99 
110314.0  32576.56 99 
110314.5  32576.17 99 
110315.0  32576.08 99 
110315.5  32575.99 99 
110316.0  32576.08 99 
110316.5  32576.66 99 
110317.0  32576.65 99 
110317.5  32576.16 99 
110318.0  32576.34 99 
110318.5  32576.53 99 
110319.0  32576.05 99 
110319.5  32576.24 99 
110320.0  32576.19 99 
110320.5  32575.86 99 
110321.0  32576.12 99 
110321.5  32575.99 99 
110322.0  32575.98 99 
110322.5  32576.03 99 
110323.0  32576.27 99 
110323.5  32575.57 99 
110324.0  32576.07 99 
110324.5  32575.85 99 
110325.0  32575.77 99 
110325.5  32575.84 99 
110326.0  32576.35 99 
110326.5  32576.23 99 
110327.0  32576.04 99 
110327.5  32575.85 99 
110328.0  32576.42 99 
110328.5  32576.09 99 
110329.0  32576.06 99 
110329.5  32576.07 99 
110330.0  32576.17 99 
110330.5  32576.08 99 
110331.0  32576.20 99 
110331.5  32576.20 99 
110332.0  32576.48 99 
110332.5  32576.38 99 
110333.0  32575.65 99 
110333.5  32575.97 99 
110334.0  32576.22 99 
110334.5  32576.06 99 
110335.0  32576.00 99 
110335.5  32576.08 99 
110336.0  32575.98 99 
110336.5  32576.40 99 
110337.0  32576.04 99 
110337.5  32575.85 99 
110338.0  32575.93 99 
110338.5  32575.81 99 
110339.0  32576.57 99 
110339.5  32576.09 99 
110340.0  32576.20 99 
110340.5  32575.99 99 
110341.0  32575.47 99 
110341.5  32576.30 99 
110342.0  32575.86 99 
110342.5  32575.97 99 
110343.0  32576.19 99 
110343.5  32575.92 99 
110344.0  32575.75 99 
110344.5  32576.04 99 
110345.0  32576.56 99 
110345.5  32575.99 99 
110346.0  32576.08 99 
110346.5  32576.17 99 
110347.0  32576.67 99 
110347.5  32575.99 99 
110348.0  32575.56 99 
110348.5  32575.87 99 
110349.0  32576.45 99 
110349.5  32575.95 99 
110350.0  32576.15 99 
110350.5  32575.57 99 
110351.0  32575.83 99 
110351.5  32576.28 99 
110352.0  32576.14 99 
110352.5  32576.21 99 
110353.0  32576.08 99 
110353.5  32575.65 99 
110354.0  32575.55 99 
110354.5  32575.96 99 
110355.0  32575.98 99 
110355.5  32575.66 99 
110356.0  32576.15 99 
110356.5  32575.71 99 
110357.0  32575.91 99 
110357.5  32575.99 99 
110358.0  32576.10 99 
110358.5  32576.04 99 
110359.0  32576.01 99 
110359.5  32576.00 99 
110400.0  32575.88 99 
110400.5  32576.05 99 
110401.0  32576.06 99 
110401.5  32575.74 99 
110402.0  32575.63 99 
110402.5  32575.94 99 
110403.0  32575.45 99 
110403.5  32575.77 99 
110404.0  32575.67 99 
110404.5  32575.94 99 
110405.0  32576.22 99 
110405.5  32575.83 99 
110406.0  32575.42 99 
110406.5  32576.28 99 
110407.0  32576.08 99 
110407.5  32576.37 99 
110408.0  32576.05 99 
110408.5  32575.80 99 
110409.0  32575.96 99 
110409.5  32575.75 99 
110410.0  32575.72 99 
110410.5  32575.76 99 
110411.0  32575.74 99 
110411.5  32576.55 99 
110412.0  32575.92 99 
110412.5  32575.88 99 
110413.0  32576.11 99 
110413.5  32576.09 99 
110414.0  32575.74 99 
110414.5  32575.66 99 
110415.0  32575.71 99 
110415.5  32575.66 99 
110416.0  32575.70 99 
110416.5  32575.88 99 
110417.0  32576.07 99 
110417.5  32576.07 99 
110418.0  32575.51 99 
110418.5  32576.16 99 
110419.0  32575.75 99 
110419.5  32575.30 99 
110420.0  32576.28 99 
110420.5  32576.44 99 
110421.0  32575.45 99 
110421.5  32575.38 99 
110422.0  32575.50 99 
110422.5  32575.49 99 
110423.0  32575.77 99 
110423.5  32575.58 99 
110424.0  32575.67 99 
110424.5  32576.28 99 
110425.0  32575.46 99 
110425.5  32576.21 99 
110426.0  32576.10 99 
110426.5  32576.25 99 
110427.0  32575.66 99 
110427.5  32575.89 99 
110428.0  32575.91 99 
110428.5  32575.90 99 
110429.0  32575.62 99 
110429.5  32575.97 99 
110430.0  32575.53 99 
110430.5  32576.09 99 
110431.0  32575.20 99 
110431.5  32575.78 99 
110432.0  32575.88 99 
110432.5  32575.84 99 
110433.0  32575.66 99 
110433.5  32575.32 99 
110434.0  32575.29 99 
110434.5  32575.60 99 
110435.0  32575.53 99 
110435.5  32575.89 99 
110436.0  32575.29 99 
110436.5  32575.35 99 
110437.0  32575.63 99 
110437.5  32575.35 99 
110438.0  32575.45 99 
110438.5  32575.42 99 
110439.0  32575.75 99 
110439.5  32575.52 99 
110440.0  32575.62 99 
110440.5  32575.33 99 
110441.0  32575.91 99 
110441.5  32575.31 99 
110442.0  32575.35 99 
110442.5  32575.94 99 
110443.0  32575.99 99 
110443.5  32575.46 99 
110444.0  32575.62 99 
110444.5  32575.34 99 
110445.0  32575.35 99 
110445.5  32575.85 99 
110446.0  32575.29 99 
110446.5  32575.41 99 
110447.0  32574.80 99 
110447.5  32575.51 99 
110448.0  32575.41 99 
110448.5  32574.67 99 
110449.0  32575.64 99 
110449.5  32575.01 99 
110450.0  32575.18 99 
110450.5  32575.24 99 
110451.0  32575.58 99 
110451.5  32575.09 99 
110452.0  32575.22 99 
110452.5  32575.17 99 
110453.0  32575.59 99 
110453.5  32575.54 99 
110454.0  32574.80 99 
110454.5  32575.09 99 
110455.0  32575.01 99 
110455.5  32575.14 99 
110456.0  32575.06 99 
110456.5  32575.11 99 
110457.0  32575.21 99 
110457.5  32574.96 99 
110458.0  32575.36 99 
110458.5  32575.31 99 
110459.0  32575.44 99 
110459.5  32575.16 99 
110500.0  32574.57 99 
110500.5  32575.12 99 
110501.0  32575.19 99 
110501.5  32575.11 99 
110502.0  32575.46 99 
110502.5  32574.93 99 
110503.0  32575.33 99 
110503.5  32574.67 99 
110504.0  32575.46 99 
110504.5  32575.06 99 
110505.0  32575.17 99 
110505.5  32575.27 99 
110506.0  32575.06 99 
110506.5  32575.42 99 
110507.0  32575.28 99 
110507.5  32575.05 99 
110508.0  32575.39 99 
110508.5  32574.69 99 
110509.0  32575.50 99 
110509.5  32574.70 99 
110510.0  32574.67 99 
110510.5  32574.92 99 
110511.0  32574.92 99 
110511.5  32574.45 99 
110512.0  32575.09 99 
110512.5  32575.06 99 
110513.0  32574.95 99 
110513.5  32574.74 99 
110514.0  32575.01 99 
110514.5  32574.92 99 
110515.0  32574.84 99 
110515.5  32574.72 99 
110516.0  32575.06 99 
110516.5  32574.59 99 
110517.0  32574.98 99 
110517.5  32575.15 99 
110518.0  32574.46 99 
110518.5  32574.64 99 
110519.0  32574.61 99 
110519.5  32574.55 99 
110520.0  32574.98 99 
110520.5  32575.58 99 
110521.0  32574.80 99 
110521.5  32574.71 99 
110522.0  32574.87 99 
110522.5  32574.28 99 
110523.0  32575.10 99 
110523.5  32574.69 99 
110524.0  32574.91 99 
110524.5  32574.68 99 
110525.0  32574.32 99 
110525.5  32574.58 99 
110526.0  32575.04 99 
110526.5  32574.96 99 
110527.0  32574.73 99 
110527.5  32574.80 99 
110528.0  32574.67 99 
110528.5  32574.73 99 
110529.0  32574.05 99 
110529.5  32575.40 99 
110530.0  32574.61 99 
110530.5  32574.63 99 
110531.0  32574.92 99 
110531.5  32574.12 99 
110532.0  32573.56 99 
110532.5  32574.20 99 
110533.0  32574.75 99 
110533.5  32575.16 99 
110534.0  32574.44 99 
110534.5  32574.24 99 
110535.0  32574.95 99 
110535.5  32574.50 99 
110536.0  32574.63 99 
110536.5  32574.34 99 
110537.0  32574.61 99 
110537.5  32575.34 99 
110538.0  32574.31 99 
110538.5  32574.81 99 
110539.0  32575.00 99 
110539.5  32574.86 99 
110540.0  32574.38 99 
110540.5  32574.40 99 
110541.0  32574.44 99 
110541.5  32574.66 99 
110542.0  32574.64 99 
110542.5  32574.69 99 
110543.0  32574.43 99 
110543.5  32574.42 99 
110544.0  32573.98 99 
110544.5  32574.18 99 
110545.0  32574.30 99 
110545.5  32574.41 99 
110546.0  32574.42 99 
110546.5  32574.25 99 
110547.0  32574.35 99 
110547.5  32574.80 99 
110548.0  32574.64 99 
110548.5  32574.38 99 
110549.0  32574.57 99 
110549.5  32574.79 99 
110550.0  32574.48 99 
110550.5  32574.43 99 
110551.0  32574.66 99 
110551.5  32574.37 99 
110552.0  32574.07 99 
110552.5  32574.29 99 
110553.0  32575.03 99 
110553.5  32574.53 99 
110554.0  32574.68 99 
110554.5  32574.58 99 
110555.0  32574.73 99 
110555.5  32574.68 99 
110556.0  32574.40 99 
110556.5  32574.62 99 
110557.0  32574.67 99 
110557.5  32574.37 99 
110558.0  32574.37 99 
110558.5  32574.45 99 
110559.0  32574.38 99 
110559.5  32574.47 99 
110600.0  32574.32 99 
110600.5  32574.11 99 
110601.0  32574.42 99 
110601.5  32574.95 99 
110602.0  32574.59 99 
110602.5  32574.43 99 
110603.0  32574.28 99 
110603.5  32574.64 99 
110604.0  32574.68 99 
110604.5  32574.20 99 
110605.0  32574.88 99 
110605.5  32574.48 99 
110606.0  32574.58 99 
110606.5  32574.45 99 
110607.0  32573.94 99 
110607.5  32574.71 99 
110608.0  32574.60 99 
110608.5  32574.53 99 
110609.0  32574.42 99 
110609.5  32573.89 99 
110610.0  32574.62 99 
110610.5  32574.40 99 
110611.0  32574.57 99 
110611.5  32573.88 99 
110612.0  32574.57 99 
110612.5  32573.95 99 
110613.0  32574.50 99 
110613.5  32574.13 99 
110614.0  32574.48 99 
110614.5  32574.43 99 
110615.0  32575.01 99 
110615.5  32574.82 99 
110616.0  32574.43 99 
110616.5  32574.72 99 
110617.0  32574.05 99 
110617.5  32574.33 99 
110618.0  32574.21 99 
110618.5  32574.63 99 
110619.0  32574.68 99 
110619.5  32573.99 99 
110620.0  32574.65 99 
110620.5  32574.06 99 
110621.0  32574.37 99 
110621.5  32574.45 99 
110622.0  32573.61 99 
110622.5  32574.01 99 
110623.0  32574.78 99 
110623.5  32574.53 99 
110624.0  32574.18 99 
110624.5  32574.11 99 
110625.0  32573.98 99 
110625.5  32574.29 99 
110626.0  32574.36 99 
110626.5  32574.21 99 
110627.0  32574.33 99 
110627.5  32574.45 99 
110628.0  32574.24 99 
110628.5  32574.34 99 
110629.0  32574.28 99 
110629.5  32574.12 99 
110630.0  32574.11 99 
110630.5  32574.49 99 
110631.0  32574.01 99 
110631.5  32574.14 99 
110632.0  32574.23 99 
110632.5  32574.13 99 
110633.0  32574.23 99 
110633.5  32574.16 99 
110634.0  32573.98 99 
110634.5  32573.93 99 
110635.0  32574.29 99 
110635.5  32574.49 99 
110636.0  32574.22 99 
110636.5  32574.22 99 
110637.0  32574.23 99 
110637.5  32574.15 99 
110638.0  32574.74 99 
110638.5  32574.85 99 
110639.0  32573.83 99 
110639.5  32574.22 99 
110640.0  32574.22 99 
110640.5  32574.19 99 
110641.0  32573.88 99 
110641.5  32574.15 99 
110642.0  32574.26 99 
110642.5  32573.97 99 
110643.0  32574.58 99 
110643.5  32574.57 99 
110644.0  32573.88 99 
110644.5  32574.05 99 
110645.0  32573.81 99 
110645.5  32574.04 99 
110646.0  32574.15 99 
110646.5  32574.15 99 
110647.0  32574.23 99 
110647.5  32574.28 99 
110648.0  32573.95 99 
110648.5  32573.70 99 
110649.0  32574.02 99 
110649.5  32574.15 99 
110650.0  32573.41 99 
110650.5  32573.55 99 
110651.0  32573.86 99 
110651.5  32574.21 99 
110652.0  32573.55 99 
110652.5  32574.60 99 
110653.0  32573.77 99 
110653.5  32574.53 99 
110654.0  32573.60 99 
110654.5  32573.93 99 
110655.0  32573.67 99 
110655.5  32573.86 99 
110656.0  32573.75 99 
110656.5  32573.70 99 
110657.0  32573.77 99 
110657.5  32574.14 99 
110658.0  32574.04 99 
110658.5  32574.17 99 
110659.0  32574.02 99 
110659.5  32574.18 99 
110700.0  32574.32 99 
110700.5  32573.76 99 
110701.0  32574.00 99 
110701.5  32574.06 99 
110702.0  32574.12 99 
110702.5  32574.05 99 
110703.0  32573.96 99 
110703.5  32574.23 99 
110704.0  32573.65 99 
110704.5  32574.07 99 
110705.0  32574.00 99 
110705.5  32573.77 99 
110706.0  32573.83 99 
110706.5  32573.60 99 
110707.0  32574.11 99 
110707.5  32573.60 99 
110708.0  32573.95 99 
110708.5  32573.58 99 
110709.0  32573.91 99 
110709.5  32573.51 99 
110710.0  32574.02 99 
110710.5  32574.17 99 
110711.0  32574.27 99 
110711.5  32574.05 99 
110712.0  32573.88 99 
110712.5  32574.03 99 
110713.0  32574.03 99 
110713.5  32573.73 99 
110714.0  32573.66 99 
110714.5  32574.06 99 
110715.0  32574.07 99 
110715.5  32573.97 99 
110716.0  32574.18 99 
110716.5  32573.93 99 
110717.0  32574.08 99 
110717.5  32573.83 99 
110718.0  32573.74 99 
110718.5  32573.91 99 
110719.0  32573.92 99 
110719.5  32573.39 99 
110720.0  32573.40 99 
110720.5  32573.65 99 
110721.0  32574.25 99 
110721.5  32573.88 99 
110722.0  32574.15 99 
110722.5  32574.02 99 
110723.0  32574.18 99 
110723.5  32574.21 99 
110724.0  32573.36 99 
110724.5  32574.15 99 
110725.0  32573.78 99 
110725.5  32573.38 99 
110726.0  32573.50 99 
110726.5  32573.73 99 
110727.0  32573.36 99 
110727.5  32573.51 99 
110728.0  32574.06 99 
110728.5  32573.74 99 
110729.0  32574.17 99 
110729.5  32573.88 99 
110730.0  32573.57 99 
110730.5  32573.40 99 
110731.0  32574.51 99 
110731.5  32573.80 99 
110732.0  32573.83 99 
110732.5  32573.63 99 
110733.0  32573.51 99 
110733.5  32574.05 99 
110734.0  32573.84 99 
110734.5  32574.48 99 
110735.0  32574.29 99 
110735.5  32574.00 99 
110736.0  32574.03 99 
110736.5  32573.59 99 
110737.0  32573.90 99 
110737.5  32573.91 99 
110738.0  32573.77 99 
110738.5  32573.87 99 
110739.0  32573.50 99 
110739.5  32574.22 99 
110740.0  32573.77 99 
110740.5  32573.81 99 
110741.0  32573.83 99 
110741.5  32573.62 99 
110742.0  32573.71 99 
110742.5  32572.98 99 
110743.0  32573.32 99 
110743.5  32574.22 99 
110744.0  32573.67 99 
110744.5  32573.96 99 
110745.0  32573.84 99 
110745.5  32574.11 99 
110746.0  32573.16 99 
110746.5  32573.52 99 
110747.0  32573.67 99 
110747.5  32573.71 99 
110748.0  32573.67 99 
110748.5  32574.18 99 
110749.0  32573.81 99 
110749.5  32573.35 99 
110750.0  32573.46 99 
110750.5  32574.01 99 
110751.0  32573.81 99 
110751.5  32573.22 99 
110752.0  32573.91 99 
110752.5  32573.75 99 
110753.0  32573.51 99 
110753.5  32573.86 99 
110754.0  32573.49 99 
110754.5  32573.98 99 
110755.0  32573.76 99 
110755.5  32574.02 99 
110756.0  32573.63 99 
110756.5  32573.89 99 
110757.0  32574.03 99 
110757.5  32573.94 99 
110758.0  32574.02 99 
110758.5  32573.15 99 
110759.0  32573.47 99 
110759.5  32573.64 99 
110800.0  32573.52 99 
110800.5  32573.91 99 
110801.0  32573.82 99 
110801.5  32573.52 99 
110802.0  32573.81 99 
110802.5  32574.09 99 
110803.0  32574.02 99 
110803.5  32573.81 99 
110804.0  32573.59 99 
110804.5  32573.83 99 
110805.0  32573.77 99 
110805.5  32573.22 99 
110806.0  32573.42 99 
110806.5  32573.89 99 
110807.0  32573.24 99 
110807.5  32573.48 99 
110808.0  32573.72 99 
110808.5  32573.82 99 
110809.0  32573.54 99 
110809.5  32573.30 99 
110810.0  32573.38 99 
110810.5  32573.46 99 
110811.0  32573.28 99 
110811.5  32573.46 99 
110812.0  32573.85 99 
110812.5  32573.92 99 
110813.0  32573.60 99 
110813.5  32573.57 99 
110814.0  32573.51 99 
110814.5  32573.82 99 
110815.0  32573.80 99 
110815.5  32573.46 99 
110816.0  32573.88 99 
110816.5  32573.93 99 
110817.0  32574.02 99 
110817.5  32573.64 99 
110818.0  32573.02 99 
110818.5  32573.60 99 
110819.0  32573.27 99 
110819.5  32573.42 99 
110820.0  32573.19 99 
110820.5  32573.65 99 
110821.0  32573.53 99 
110821.5  32573.58 99 
110822.0  32573.24 99 
110822.5  32573.56 99 
110823.0  32573.69 99 
110823.5  32573.18 99 
110824.0  32573.59 99 
110824.5  32573.36 99 
110825.0  32573.83 99 
110825.5  32573.83 99 
110826.0  32574.10 99 
110826.5  32574.29 99 
110827.0  32573.88 99 
110827.5  32573.61 99 
110828.0  32573.21 99 
110828.5  32573.42 99 
110829.0  32573.72 99 
110829.5  32573.69 99 
110830.0  32573.78 99 
110830.5  32573.34 99 
110831.0  32573.56 99 
110831.5  32573.36 99 
110832.0  32573.66 99 
110832.5  32573.08 99 
110833.0  32573.26 99 
110833.5  32573.29 99 
110834.0  32573.07 99 
110834.5  32573.60 99 
110835.0  32573.73 99 
110835.5  32573.75 99 
110836.0  32573.24 99 
110836.5  32573.18 99 
110837.0  32572.84 99 
110837.5  32573.37 99 
110838.0  32573.87 99 
110838.5  32573.34 99 
110839.0  32573.20 99 
110839.5  32573.71 99 
110840.0  32573.94 99 
110840.5  32573.74 99 
110841.0  32573.34 99 
110841.5  32572.84 99 
110842.0  32573.87 99 
110842.5  32573.58 99 
110843.0  32573.57 99 
110843.5  32573.67 99 
110844.0  32573.33 99 
110844.5  32573.44 99 
110845.0  32573.47 99 
110845.5  32573.27 99 
110846.0  32573.98 99 
110846.5  32573.04 99 
110847.0  32573.94 99 
110847.5  32573.37 99 
110848.0  32573.83 99 
110848.5  32573.82 99 
110849.0  32573.68 99 
110849.5  32573.40 99 
110850.0  32573.29 99 
110850.5  32573.60 99 
110851.0  32573.65 99 
110851.5  32573.99 99 
110852.0  32573.41 99 
110852.5  32573.64 99 
110853.0  32573.88 99 
110853.5  32573.85 99 
110854.0  32573.74 99 
110854.5  32573.66 99 
110855.0  32573.49 99 
110855.5  32573.40 99 
110856.0  32573.70 99 
110856.5  32573.11 99 
110857.0  32573.37 99 
110857.5  32573.64 99 
110858.0  32573.48 99 
110858.5  32573.73 99 
110859.0  32573.17 99 
110859.5  32573.50 99 
110900.0  32573.76 99 
110900.5  32573.30 99 
110901.0  32573.72 99 
110901.5  32573.83 99 
110902.0  32573.68 99 
